,FD_Name,State,Region,Member_Status,File_Name,Respondent_ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment
435,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Variable,Income,Gift,Monetary,154791,
436,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Variable,Income,Business,Income,138880,
437,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Fixed,Expenditure,Household,Cost,111789,
438,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Fixed,Expenditure,Household,Cost,116445,
439,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Fixed,Expenditure,Household,Cost,70501,
440,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Fixed,Expenditure,Household,Cost,45913,
441,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Fixed,Expenditure,Business,Cost,22461,
442,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Fixed,Expenditure,Household,Cost,178038,
443,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Fixed,Expenditure,Household,Cost,35654,
444,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/23/21,BL02-WAG-AGAIE-WK 3,12/23/21,3,Variable,Expenditure,Investment,Cost,84374,
445,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Income,Woman Personal,Income,116442,
446,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Income,Business,Income,10089,
447,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Income,Household,Income,52071,
448,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Income,Business,Income,121165,
449,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Income,Business,Income,19455,
450,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Variable,Income,Gift,Gift,167595,
451,Baseline Financial Diaries_1,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Expenditure,Household,Cost,40879,
452,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Expenditure,Household,Cost,134367,
453,Baseline Financial Diaries_2,niger,agaie,WAG,niger-agaie-WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Expenditure,Household,Cost,32370,
454,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Expenditure,Household,Cost,110861,
455,Midline Financial Diaries,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Expenditure,Household,Cost,24365,
456,Midline Financial Diaries,niger,agaie,WAG,niger-agaie-WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Fixed,Expenditure,Household,Cost,115951,
457,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Variable,Expenditure,Investment,Cost,119861,
458,Baseline Financial Diaries_2,niger,agaie,NON WAG,niger-agaie-NON WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Variable,Expenditure,Woman Personal,Cost,145462,
459,Baseline Financial Diaries_1,niger,agaie,WAG,niger-agaie-WAG-12/9/21,BL02-WAG-AGAIE-WK 1,12/9/21,1,Variable,Expenditure,Investment,Cost,12463,
460,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/8/21,BL01-NWAG-BALI-WK 1,12/8/21,1,Fixed,Income,Business,Business,139786,
461,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/8/21,BL01-NWAG-BALI-WK 1,12/8/21,1,Fixed,Income,Business,Mother’s,138078,
462,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL01-NWAG-BALI-WK 1,12/8/21,1,Variable,Income,Gift,Recharge,98821,
463,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL01-NWAG-BALI-WK 1,12/8/21,1,Fixed,Expenditure,Investment,Purchase,163659,
464,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL01-NWAG-BALI-WK 1,12/8/21,1,Fixed,Expenditure,Household,Purchase,175109,
465,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL01-NWAG-BALI-WK 1,12/8/21,1,Fixed,Expenditure,Household,Purchase,102196,
466,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/8/21,BL01-NWAG-BALI-WK 1,12/8/21,1,Fixed,Income,Woman Personal,Income,25672,
467,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL01-NWAG-BALI-WK 4,12/29/21,4,Fixed,Income,Business,Income,60576,
468,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/29/21,BL01-NWAG-BALI-WK 4,12/29/21,4,Fixed,Expenditure,Business,Purchase,164658,
469,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL01-NWAG-BALI-WK 4,12/29/21,4,Fixed,Expenditure,Household,Purchase,107856,
470,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL01-NWAG-BALI-WK 4,12/29/21,4,Variable,Expenditure,Investment,Purchase,40593,
471,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL01-NWAG-BALI-WK 3,12/22/21,3,Variable,Expenditure,Children,Purchase,92857,
472,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/22/21,BL01-NWAG-BALI-WK 3,12/22/21,3,Variable,Expenditure,Investment,Purchase,71213,
473,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL01-NWAG-BALI-WK 3,12/22/21,3,Fixed,Income,Business,Father’s,35069,
474,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL01-NWAG-BALI-WK 3,12/22/21,3,Fixed,Expenditure,Household,Petty,4233,The
475,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/22/21,BL01-NWAG-BALI-WK 3,12/22/21,3,Variable,Expenditure,Business,Transportation,2656,
476,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/15/21,BL01-NWAG-BALI-WK 2,12/15/21,2,Fixed,Income,Business,Respondent,92850,
477,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL01-NWAG-BALI-WK 2,12/15/21,2,Fixed,Income,Business,Mother’s,140374,
478,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/15/21,BL01-NWAG-BALI-WK 2,12/15/21,2,Fixed,Income,Business,Father’s,53823,
479,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL01-NWAG-BALI-WK 2,12/15/21,2,Variable,Income,Gift,Gift,141915,
480,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL01-NWAG-BALI-WK 2,12/15/21,2,Variable,Income,Gift,Gift,124453,
481,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL01-NWAG-BALI-WK 2,12/15/21,2,Fixed,Expenditure,Household,Household,59771,The
482,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Fixed,Income,Business,Business,45923,
483,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Fixed,Income,Business,Machine,138379,
484,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Fixed,Income,Household,Husband,77385,
485,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Fixed,Income,Woman Personal,Wife,111666,
486,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Variable,Income,Gift,Gift,99583,
487,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Variable,Income,Gift,Contribution,135516,
488,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Fixed,Expenditure,Household,Petty,141751,This
489,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Variable,Expenditure,Health Care,Transportation,161379,
490,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/15/21,BL02-WAG-BALI-WK 2,12/15/21,2,Variable,Expenditure,Health Care,Hospital,31310,
491,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Fixed,Income,Business,Business,30195,
492,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Fixed,Income,Business,Machine,116555,
493,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Fixed,Income,Household,Husband,103943,
494,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Fixed,Income,Woman Personal,Wife,157921,
495,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Variable,Income,Gift,Gift,141266,
496,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Fixed,Expenditure,Miscellaneous,Petty,96887,The
497,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Variable,Expenditure,Business,Transportation,39161,
498,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/22/21,BL02-WAG-BALI-WK 3,12/22/21,3,Variable,Expenditure,Woman Personal,Body,23317,
499,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL02-WAG-BALI-WK 4,12/29/21,4,Fixed,Income,Business,Business,86458,
500,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL02-WAG-BALI-WK 4,12/29/21,4,Fixed,Income,Business,Machine,122630,
501,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/29/21,BL02-WAG-BALI-WK 4,12/29/21,4,Fixed,Income,Household,Husband,118700,
502,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL02-WAG-BALI-WK 4,12/29/21,4,Fixed,Income,Woman Personal,Wife,84961,
503,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/29/21,BL02-WAG-BALI-WK 4,12/29/21,4,Fixed,Expenditure,Household,Petty,121633,The
504,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL02-WAG-BALI-WK 4,12/29/21,4,Variable,Expenditure,Woman Personal,Clothes,90967,
505,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/29/21,BL02-WAG-BALI-WK 4,12/29/21,4,Variable,Expenditure,Health Care,Transportation,143755,
506,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Fixed,Income,Business,Business,53155,
507,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Fixed,Income,Business,Machine,60176,
508,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Fixed,Income,Household,Husband,94834,
509,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Fixed,Income,Woman Personal,Wife,116803,
510,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Variable,Income,Gift,Gift,143821,
511,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Fixed,Expenditure,Miscellaneous,Petty,72055,The
512,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Variable,Expenditure,Woman Personal,Clothes,85418,All
513,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Variable,Expenditure,Children,Shoe,85156,
514,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-12/8/21,BL02-WAG-BALI-WK 1,12/8/21,1,Variable,Expenditure,Children,Transportation,143381,
515,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/12/21,BL04-WAG-ZING-WK 2,12/12/21,2,Fixed,Income,Business,Business,66147,
516,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL04-WAG-ZING-WK 2,12/12/21,2,Fixed,Income,Woman Personal,My,127319,
517,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/12/21,BL04-WAG-ZING-WK 2,12/12/21,2,Variable,Expenditure,Household,Lamp,88962,
518,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/12/21,BL04-WAG-ZING-WK 2,12/12/21,2,Variable,Expenditure,Business,Leather,166252,
519,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/5/21,BL04-WAG-ZING-WK 1,12/5/21,1,Fixed,Income,Business,Business,23091,
520,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/5/21,BL04-WAG-ZING-WK 1,12/5/21,1,Fixed,Income,Woman Personal,My,34631,
521,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/5/21,BL04-WAG-ZING-WK 1,12/5/21,1,Variable,Income,Gift,Gift,94772,
522,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/5/21,BL04-WAG-ZING-WK 1,12/5/21,1,Variable,Income,Household,Sales,26273,
523,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/5/21,BL04-WAG-ZING-WK 1,12/5/21,1,Fixed,Expenditure,Woman Personal,Petty,136584,The
524,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/5/21,BL04-WAG-ZING-WK 1,12/5/21,1,Fixed,Expenditure,Woman Personal,Hair,169498,The
525,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/5/21,BL04-WAG-ZING-WK 1,12/5/21,1,Variable,Expenditure,Health Care,Hospital,118354,
526,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-12/26/21,BL04-WAG-ZING-WK 4,12/26/21,4,Fixed,Income,Business,Business,33930,
527,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/26/21,BL04-WAG-ZING-WK 4,12/26/21,4,Fixed,Income,Woman Personal,My,99583,
528,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/26/21,BL04-WAG-ZING-WK 4,12/26/21,4,Variable,Expenditure,Gift,Christmas,23892,This
529,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-12/19/21,BL04-WAG-ZING-WK 3,12/19/21,3,Fixed,Income,Business,Business,112425,
530,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-12/19/21,BL04-WAG-ZING-WK 3,12/19/21,3,Fixed,Income,Woman Personal,My,179565,
531,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-12/19/21,BL04-WAG-ZING-WK 3,12/19/21,3,Variable,Expenditure,Household,Lamp,171891,
532,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/19/21,BL04-WAG-ZING-WK 3,12/19/21,3,Variable,Expenditure,Business,Leather,77891,
533,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Fixed,Income,Household,Husband,15102,
534,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Fixed,Income,Woman Personal,Wife,29732,
535,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Variable,Income,Household,Hair,54134,
536,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Variable,Income,Household,Husband,278,
537,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Variable,Income,Gift,Gift,87882,
538,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Fixed,Expenditure,Household,Household,29954,The
539,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Variable,Expenditure,Children,Baby’s,164462,
540,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Variable,Expenditure,Household,Husband,115848,
541,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Variable,Expenditure,Woman Personal,Transport,176520,
542,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-12/19/21,BL03-NWAG-ZING-WK 3,12/19/21,3,Variable,Expenditure,Children,Kulikuli,32659,
543,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Fixed,Income,Woman Personal,Wife,20212,
544,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Fixed,Income,Household,Husband,122429,
545,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Income,Business,Sold,67102,
546,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Income,Gift,Gift,47125,
547,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Income,Gift,Gift,169084,
548,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Income,Gift,Gift,64122,
549,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Fixed,Expenditure,Household,Household,172039,This
550,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Expenditure,Household,Pap,58946,
551,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Expenditure,Woman Personal,Transport,168515,
552,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Expenditure,Agriculture,Vegetable,16929,
553,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Expenditure,Gift,Gift,127796,
554,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Variable,Expenditure,Woman Personal,Blending,161447,
555,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Fixed,Income,Business,Business,53155,
556,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/12/21,BL03-NWAG-ZING-WK 2,12/12/21,2,Fixed,Income,Business,Machine,60176,
557,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/5/21,BL03-NWAG-ZING-WK 1,12/5/21,1,Fixed,Income,Household,Husband,94834,
558,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-12/5/21,BL03-NWAG-ZING-WK 1,12/5/21,1,Fixed,Income,Woman Personal,Wife,116803,
559,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-12/5/21,BL03-NWAG-ZING-WK 1,12/5/21,1,Variable,Income,Gift,Gift,143821,
560,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/5/21,BL03-NWAG-ZING-WK 1,12/5/21,1,Fixed,Expenditure,Miscellaneous,Petty,72055,The
561,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/5/21,BL03-NWAG-ZING-WK 1,12/5/21,1,Variable,Expenditure,Woman Personal,Clothes,85418,All
562,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-12/26/21,BL03-NWAG-ZING-WK 4,12/26/21,4,Variable,Expenditure,Children,Shoe,85156,
563,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/26/21,BL03-NWAG-ZING-WK 4,12/26/21,4,Variable,Expenditure,Children,Transportation,143381,
564,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/26/21,BL03-NWAG-ZING-WK 4,12/26/21,4,Fixed,Income,Business,Business,66147,
565,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/26/21,BL03-NWAG-ZING-WK 4,12/26/21,4,Fixed,Income,Woman Personal,My,127319,
566,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/26/21,BL03-NWAG-ZING-WK 4,12/26/21,4,Variable,Expenditure,Household,Lamp,88962,
567,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-12/26/21,BL03-NWAG-ZING-WK 4,12/26/21,4,Variable,Expenditure,Business,Leather,166252,
568,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-12/26/21,BL03-NWAG-ZING-WK 4,12/26/21,4,Fixed,Income,Business,Business,23091,
569,Baseline Financial Diaries_2,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Fixed,Income,Business,Sales,122921,
570,Midline Financial Diaries,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Fixed,Income,Business,Sales,5654,
571,Baseline Financial Diaries_2,ogun,odeda,NON WAG,ogun-odeda-NON WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Income,Gift,Gift,161784,
572,Baseline Financial Diaries_2,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Income,Gift,Gift,127103,
573,Baseline Financial Diaries_1,ogun,odeda,NON WAG,ogun-odeda-NON WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Fixed,Expenditure,Agriculture,Food,58649,
574,Baseline Financial Diaries_2,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Fixed,Expenditure,Woman Personal,Transportation,49848,
575,Baseline Financial Diaries_2,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Fixed,Expenditure,Household,Recharge,100475,
576,Baseline Financial Diaries_1,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Household,charcoal,87252,
577,Baseline Financial Diaries_1,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Household,pure,133908,
578,Baseline Financial Diaries_2,ogun,odeda,NON WAG,ogun-odeda-NON WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Woman Personal,Outing,12282,
579,Baseline Financial Diaries_1,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Household,Clothes,1725,
580,Baseline Financial Diaries_1,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Woman Personal,Detergent,87836,
581,Midline Financial Diaries,ogun,odeda,WAG,ogun-odeda-WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Household,Egg,178595,
582,Midline Financial Diaries,ogun,odeda,NON WAG,ogun-odeda-NON WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Household,Earphones,35226,
583,Baseline Financial Diaries_2,ogun,odeda,NON WAG,ogun-odeda-NON WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Gift,Gifted,176776,
584,Midline Financial Diaries,ogun,odeda,NON WAG,ogun-odeda-NON WAG-12/16/21,BL03-NWAG-ODEDA-WK 2,12/16/21,2,Variable,Expenditure,Household,Bread,116860,
