FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Name,Transaction_Amount,Transaction_Comment
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 4.docx,BL02-WAG-AGAIE-WK 4,30th December 2021,4,Fixed,Expenditure,Purchase of Maggi seasoning for household use.,₦ 650,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 4.docx,BL02-WAG-AGAIE-WK 4,30th December 2021,4,Variable,Expenditure,Cost of purchasing necklace,"₦ 1,300",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 4.docx,BL02-WAG-AGAIE-WK 4,30th December 2021,4,Variable,Expenditure,Cost of purchasing frying pan,"₦ 2,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Income,Income from selling detergent and diapers: The respondent sells both detergent and diapers in her home as a means to compliment her other forms income.  (woman),"₦ 9,100"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Income,Income from ground nut roasting business. (The respondent roasts and sells groundnut as also a means to earn passive income. (Woman),"₦ 3,500"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Income,Income from THE son’s petrol selling business. (The son sells petrol in small 1- and 2-liter kegs to the local community motorcycle drivers and generator users as there are no close filling stations in the community),"₦ 1,500"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Income,Income from husband’s driving business: (The husband is a commercial driver who commutes passengers from the LGA to the state capital). (Man),"₦ 5,000"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Variable,Income,"Gift from father: during the data collection week, the respondent received a monetary gift from her father.","₦ 2,000"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Variable,Income,Respondent received a monetary support from her husband for family upkeep.,"₦ 1,000"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Expenditure,Cost of purchasing palm oil for household use.,"₦ 1,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Expenditure,Cost of purchasing pepper and tomatoes for household use.,₦ 400,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Expenditure,Cost of purchasing onions for household use.,₦ 200,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Expenditure,Cost of purchasing salt for household use.,₦ 100,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Fixed,Expenditure,Cost of purchasing fish for household use.,"₦ 2,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Variable,Expenditure,Purchase of a pair of shoes.,"₦ 3,000",Respondent purchased a pair shoe for herself.
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Variable,Expenditure,Purchase of broom,"₦ 1,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG  Week 2.docx,BL02-WAG-AGAIE-WK 2,16th December 2021,2,Variable,Expenditure,Purchase of room air freshener and perfume,"₦ 1,200",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Income,Income from selling detergent and diapers: The respondent sells both detergent and diapers in her home as a means to compliment her other forms income.  (woman),"₦ 2,600"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Income,Income from husband’s driving business: (The husband is a commercial driver who commutes passengers from the LGA to the state capital). (Man),"₦ 1,400"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Income,Income from THE son’s petrol selling business. (The son sells petrol in small 1- and 2-liter kegs to the local community motorcycle drivers and generator users as there are no close filling stations in the community),"₦ 2,000"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Variable,Income,Monetary gift from her brother,"₦ 2,000"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Variable,Income,Income from selling fried sweet potatoes: Respondent started selling fried sweet potatoes in her community.,"₦ 7,700"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Expenditure,Cost of purchasing palm oil for household use.,"₦ 1,200",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Expenditure,Cost of purchasing pepper and tomatoes for household use.,₦ 500,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Expenditure,Cost of purchasing onions for household use.,₦ 200,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Expenditure,Cost of purchasing Maggi (a seasoning for cooking) for household use.,₦ 300,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Expenditure,Cost of purchasing salt for household use and her potato frying business,₦ 50,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Expenditure,Cost of purchasing detergent for household cleaning.,₦ 300,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Fixed,Expenditure,Cost of purchasing fish for household use.,"₦ 2,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 3.docx,BL02-WAG-AGAIE-WK 3,23rd December 2021,3,Variable,Expenditure,Cost of purchasing a new cloth,"₦ 2,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Income,Income from selling detergent: The respondent sells both detergent and diapers in her home as a means to compliment her other forms income.  (woman),"₦ 2,600"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Income,Income from husband’s driving business. (The husband is a commercial driver who commutes passengers from the LGA to the state capital). (Man),"₦ 5,000"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Income,Income from odd/menial labor jobs: (woman). (The respondent works as a laborer in other people’s farm as a means to earn income for herself and household).,"₦ 2,000"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Income,Income from THE son’s petrol selling business. (The son sells petrol in small 1- and 2-liter kegs to the local community motorcycle drivers and generator users as there are no close filling stations in the community),"₦ 1,500"
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Income,Income from nephew’s polythene bags business,₦ 500
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Variable,Income,Gift of cash received from a friend during the reporting week.,₦ 500
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Expenditure,Cost of purchasing palm oil for household cooking,₦ 900,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Expenditure,"Cost of purchasing 
Pepper and tomatoes for household cooking",₦ 400,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Expenditure,Cost of purchasing Onions for household cooking,₦ 100,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Expenditure,Cost of purchasing Maggi (a type/brand of seasoning) for household cooking,₦ 300,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Expenditure,Cost of purchasing Salt for household cooking,₦ 50,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Fixed,Expenditure,Cost of purchasing detergent for household cleaning and washing.,₦ 300,
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Variable,Expenditure,Cost of purchasing door nets to reinforce against mosquitoes entering the house.,"₦ 6,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Variable,Expenditure,Cost of purchasing cosmetics. The respondent stated that she got some cosmetics for her make-up kit.,"₦ 1,000",
Baseline Financial Diaries_1,Niger,Agaie,WAG,FD WAG Week 1.docx,BL02-WAG-AGAIE-WK 1,9th December 2021,1,Variable,Expenditure,Cost of purchasing new ear rings,₦ 200,
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 8122021.docx,BL01-NWAG-BALI-WK 1,8/12/2021,1,Fixed,Income,Business Interest ( interest from akara business),# 900
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 8122021.docx,BL01-NWAG-BALI-WK 1,8/12/2021,1,Fixed,Income,Mother’s business interest ( from petty trading),"# 1,500"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 8122021.docx,BL01-NWAG-BALI-WK 1,8/12/2021,1,Fixed,Income,Father’s business interest (from buying and selling of grains),"# 35,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 8122021.docx,BL01-NWAG-BALI-WK 1,8/12/2021,1,Variable,Income,Gift from Brother,# 300
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 8122021.docx,BL01-NWAG-BALI-WK 1,8/12/2021,1,Variable,Income,Gift from visitors,"# 1,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 8122021.docx,BL01-NWAG-BALI-WK 1,8/12/2021,1,Fixed,Expenditure,Petty household expenses,"# 9, 500","The household expenses are daily food ingredient which include meat, fish maggi, pepper, onion, oil, tomato, soap, recharge card"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 8122021.docx,BL01-NWAG-BALI-WK 1,8/12/2021,1,Variable,Expenditure,Hospital bill,"# 2,500",The hospital bill is from the house savings
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 29122012.docx,BL01-NWAG-BALI-WK 4,29/12/2021,4,Fixed,Income,Business Interest ( sales from her akara business),"₦ 2,050"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 29122012.docx,BL01-NWAG-BALI-WK 4,29/12/2021,4,Fixed,Income,Mother’s business interest ( from petty trading),"# 5,500"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 29122012.docx,BL01-NWAG-BALI-WK 4,29/12/2021,4,Fixed,Income,Father’s business interest (from buying and selling of grains),"# 9,200"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 29122012.docx,BL01-NWAG-BALI-WK 4,29/12/2021,4,Fixed,Expenditure,Household expenses,"# 11,250","The household expenses are daily food ingredient which include meat, fish maggi, pepper, onion, oil, tomato, soap, recharge card. Also I confirmed from her why amount increases each week, she said children were coming back from boarding school which increases expenses."
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL01-NWAG-BALI-WK 3,22/12/2021,3,Fixed,Income,Business Interest ( sales from her akara business),₦ 600
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL01-NWAG-BALI-WK 3,22/12/2021,3,Fixed,Income,Mother’s business interest ( from petty trading),"# 5,800"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL01-NWAG-BALI-WK 3,22/12/2021,3,Fixed,Income,Father’s business interest (from buying and selling of grains),"# 11,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL01-NWAG-BALI-WK 3,22/12/2021,3,Fixed,Expenditure,Petty house expenses,"# 11, 450","The household expenses are daily food ingredient which include meat, fish maggi, pepper, onion, oil, tomato, soap, recharge card. Also I confirmed from her why amount increases each week, she said children were coming back from boarding school which increases expenses."
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL01-NWAG-BALI-WK 3,22/12/2021,3,Variable,Expenditure,Transportation fare (to and fro),# 950,
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL01-NWAG-BALI-WK 2,15/12/2021,2,Fixed,Income,Respondent Business Interest ( interest from akara business),"# 2,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL01-NWAG-BALI-WK 2,15/12/2021,2,Fixed,Income,Mother’s business interest ( From petty trading),"# 7,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL01-NWAG-BALI-WK 2,15/12/2021,2,Fixed,Income,Father’s business interest ( from buying and selling of grains),"# 15,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL01-NWAG-BALI-WK 2,15/12/2021,2,Variable,Income,Gift from brother,# 500
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL01-NWAG-BALI-WK 2,15/12/2021,2,Variable,Income,Gift from sister,# 200
Baseline Financial Diaries_1,Taraba,BALI,Bali non WAG,FINANCIAL DIARY FOR NON WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL01-NWAG-BALI-WK 2,15/12/2021,2,Fixed,Expenditure,Household daily expenses,"# 9,050","The household expenses are daily food ingredient which include meat, fish maggi, pepper, onion, oil, soap and recharge card items quantity varies for some days"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Fixed,Income,Business Interest ( Respondent buying and selling business),"# 6,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Fixed,Income,Machine Remittance ( Respondent sewing machine given out for hire),"# 1,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Fixed,Income,Husband Salary ( Monthly salary is divided by four to get the weekly),"# 17,500"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Fixed,Income,Wife Salary ( Respondent monthly salary divided by four to get weekly),"# 8,750"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Variable,Income,Gift from brother,"# 3,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Variable,Income,Contribution from own father,"# 1,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Fixed,Expenditure,Petty house items,"# 2,200","This items covers for maggi, soap, oil, pepper, onion, fish, meat, detergent, recharge card"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Variable,Expenditure,Transportation fare to hospital ( mother and child to and fro),# 300,
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 15122021.docx,BL02-WAG-BALI-WK 2,15/12/2021,2,Variable,Expenditure,Hospital bill when child felt sick,"# 2,500",
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL02-WAG-BALI-WK 3,22/12/2021,3,Fixed,Income,Business Interest ( Respondent buying and selling business),"# 6,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL02-WAG-BALI-WK 3,22/12/2021,3,Fixed,Income,Machine Remittance ( Respondent sewing machine given out for hire),# 1000
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL02-WAG-BALI-WK 3,22/12/2021,3,Fixed,Income,Husband Salary ( Monthly salary is divided by four to get the weekly),"# 17,500"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL02-WAG-BALI-WK 3,22/12/2021,3,Fixed,Income,Wife Salary (Respondent monthly salary divided by four to get weekly),"# 8,750"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL02-WAG-BALI-WK 3,22/12/2021,3,Variable,Income,Gift from my paternal family,"# 4,000"
Baseline Financial Diaries_1,Taraba,BALI,Bali WAG member,FINANCIAL DIARY FOR WAG MEMBER BALI LGA (URBAN) 22122021.docx,BL02-WAG-BALI-WK 3,22/12/2021,3,Fixed,Expenditure,Petty items,"# 2,000","The petty items amount covers for maggi, soap, oil, pepper, onion, fish, meat, detergent, recharge card"
